what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134062412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134075030
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328134076382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134077120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134082044
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328134082087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134082753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134178061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134179361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134189125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134189866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134206840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134207520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134210827
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328134210869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134217595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134355801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134356323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134895756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134897312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134898134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134899014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134899399
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328134899434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134927892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134929130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134930873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328134994732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135017143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135145499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135190558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135237847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135241652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135548019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135550439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135550734
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328135551633
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328135553001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135553066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135599393
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328135599403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135600820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135601242
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328135601309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135601935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135615249
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328135615311
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328135618225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135622562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135625452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135626677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135628290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135634433
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328135636223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135636318
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1328135636449
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1328135636639
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328135636660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135636840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135637549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135643441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135644500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135646043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135691098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135692758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135693129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135695587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135695984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135717129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135717746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328135718244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136035917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136048329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136110585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136163313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136270378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136314793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136388299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136388807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136389163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328136390168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137311452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137315062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137316150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137316804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137448582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137457292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137629837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137633205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137635889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137640956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137678318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137679613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137700302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137701448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137841099
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328137844550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137845631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137848809
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328137848921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137849227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137849575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328137889760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138367958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138369218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138515589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138530296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138861215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138897896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138922064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328138929269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139450980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139462264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139538363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139538856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139659228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139659952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139734807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139736344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139737305
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328139737421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139739663
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328139740795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139740822
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1328139740933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139742218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139742493
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328139745906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139746113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139747644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139756704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139780275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139780903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139785892
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328139786022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139786038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139787351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139788103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139794574
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1328139794818
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328139794843
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1328139794928
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1328139794954
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1328139794983
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1328139795156
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1328139795157
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1328139795224
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1328139795242
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328139796449
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328139796596
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328139796602
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1328139796743
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1328139796817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139810579
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328139811132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139811209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139813158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139822042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328139822465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140280831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140281650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140282061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140291324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140292007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140298662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140348072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140416744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140536918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140555936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140953021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140953292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140955201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140959716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140960094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328140960578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141291525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141291990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141480523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141481101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141481638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141482257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141496096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141511198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141646483
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328141648763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141650576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141652880
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328141653122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328141653209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328142706524
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328142707658
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1328142708274
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1328142708275
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1328142708276
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1328142708276
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1328142708277
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1328142708278
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1328142708278
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328142708278
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1328142708279
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328142708279
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1328142708280
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1328142708281
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1328142708281
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1328142708284
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1328142708285
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1328142708285
stopped,bundle,org.eclipse.sdk,3.7.1.v201109091335,"org.eclipse.sdk",1328142708286
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1328142708288
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1328142708300
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1328142708303
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1328142708304
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1328142708306
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1328142708310
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1328142708310
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1328142708311
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1328142708312
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1328142708313
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328142708313
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1328142708314
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1328142708315
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1328142708315
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1328142708316
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1328142708316
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1328142708317
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328142708317
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1328142708321
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328142708322
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1328142708323
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1328142708323
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1328142708323
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1328142708324
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1328142708325
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1328142708325
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1328142708326
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r37x201109091143,"org.eclipse.wb.swing.jsr296",1328142708327
stopped,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1328142708327
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r37x201109091028,"org.eclipse.wb.core.ui",1328142708328
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r37x201109091112,"org.eclipse.wb.layout.group",1328142708329
stopped,bundle,org.eclipse.wb.os.macosx,1.1.0.r37x201109091012,"org.eclipse.wb.os.macosx",1328142708329
stopped,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328142708329
stopped,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1328142708329
stopped,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1328142708329
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1328142708329
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1328142708331
stopped,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1328142708331
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1328142708332
stopped,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1328142708332
stopped,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1328142708332
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1328142708333
